# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_Pages and Screens by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Page path and screen class,Page title and screen class,Page title and screen name,Content group,Views,Views per active user,Key events,Event count,Active users
2024062716,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),3,1,0,10,3
2024062717,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),3,1.5,0,7,2
2024062717,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),3,1.5,0,9,2
2024062720,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,10,3
2024062721,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,8,3
2024062807,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),3,1,0,12,3
2024062807,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,8,3
2024062809,/events/memorial-service-bob-harris-former-voice-blue-devils-1719511200,"Memorial Service for Bob Harris, former ""Voice of the Blue Devils"" | Duke University Chapel","Memorial Service for Bob Harris, former ""Voice of the Blue Devils"" | Duke University Chapel",(not set),3,1.5,0,9,2
2024062810,/about-chapel/news-media,News & Media | Duke University Chapel,News & Media | Duke University Chapel,(not set),3,1,0,12,3
2024062810,/events/memorial-service-bob-harris-former-voice-blue-devils-1719511200,"Memorial Service for Bob Harris, former ""Voice of the Blue Devils"" | Duke University Chapel","Memorial Service for Bob Harris, former ""Voice of the Blue Devils"" | Duke University Chapel",(not set),3,3,0,5,1
2024062811,/2009-sermons-archive,2009 Sermons Archive | Duke University Chapel,2009 Sermons Archive | Duke University Chapel,(not set),3,3,0,11,1
2024062812,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1.5,0,9,2
2024062814,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1,0,7,3
2024062814,/visit-events/reservation-requests/baptisms,Baptisms | Duke University Chapel,Baptisms | Duke University Chapel,(not set),3,1.5,0,13,2
2024062814,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,7,3
2024062815,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1,0,6,3
2024062816,/alumni-guest-preachers-summer-2024,Alumni Guest Preachers Summer 2024 | Duke University Chapel,Alumni Guest Preachers Summer 2024 | Duke University Chapel,(not set),3,1,0,9,3
2024062816,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),3,1.5,0,7,2
2024062817,/about-chapel/staff,Staff | Duke University Chapel,Staff | Duke University Chapel,(not set),3,1,0,10,3
2024062817,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1.5,0,7,2
2024062817,/events/university-worship-1719759600-1719764100,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),3,1,0,7,3
2024062818,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1.5,0,6,2
2024062818,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),3,1,0,11,3
2024062818,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1.5,0,6,2
2024062819,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),3,1,0,11,3
2024062820,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1,0,8,3
2024062822,/about-chapel/staff,Staff | Duke University Chapel,Staff | Duke University Chapel,(not set),3,1.5,0,8,2
2024062822,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),3,1.5,0,11,2
2024062905,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),3,1.5,0,7,2
2024062909,/about-chapel/staff,Staff | Duke University Chapel,Staff | Duke University Chapel,(not set),3,1.5,0,8,2
2024062910,/SundayService,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,0.75,0,14,4
2024062910,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,11,3
2024062912,/events-month/2024-7,07/2024 | Duke University Chapel,07/2024 | Duke University Chapel,(not set),3,3,0,6,1
2024062912,/events-month/2024-8,08/2024 | Duke University Chapel,08/2024 | Duke University Chapel,(not set),3,3,0,6,1
2024062912,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,11,3
2024062913,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,0.75,0,8,4
2024062913,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,10,3
2024062915,/SundayService,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,1,0,10,3
2024062915,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,8,3
2024062916,/events-day/2024-06-30,06/30/2024 | Duke University Chapel,06/30/2024 | Duke University Chapel,(not set),3,1.5,0,5,2
2024062917,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1,0,6,3
2024062918,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),3,1.5,0,9,2
2024062918,/SundayService,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,1.5,0,5,2
2024062919,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),3,3,0,7,1
2024062919,/events/adult-summer-study-faith-threshold-liminality-bible-1719755100-1719758700,"Adult Summer Study: ""Faith on the Threshold: Liminality in the Bible"" | Duke University Chapel","Adult Summer Study: ""Faith on the Threshold: Liminality in the Bible"" | Duke University Chapel",(not set),3,3,0,8,1
2024062919,/worship-service-livestream-feb-28,Worship Service Livestream Feb. 28 | Duke University Chapel,Worship Service Livestream Feb. 28 | Duke University Chapel,(not set),3,1.5,0,9,2
2024062920,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1.5,0,14,2
2024062921,/christian-worship/worship-services,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),3,1,0,7,3
2024062923,/events/university-worship-1719759600-1719764100,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),3,3,0,4,1
2024062923,/say-thing,say the thing | Duke University Chapel,say the thing | Duke University Chapel,(not set),3,1.5,0,10,2
2024063000,/christian-worship/worship-services,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),3,1,0,9,3
2024063006,/2009-sermons-archive,2009 Sermons Archive | Duke University Chapel,2009 Sermons Archive | Duke University Chapel,(not set),3,3,0,7,1
2024063006,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),3,1.5,0,9,2
2024063006,/archives/vespers,Vespers | Duke University Chapel,Vespers | Duke University Chapel,(not set),3,3,0,8,1
2024063008,/christian-worship/worship-services/sunday-morning-worship-service,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,1,0,5,3
2024063008,/sunday-service-weekend,Sunday Service This Weekend | Duke University Chapel,Sunday Service This Weekend | Duke University Chapel,(not set),3,1.5,0,6,2
2024063008,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),3,1.5,0,10,2
2024063009,/christian-worship/worship-services/sunday-morning-worship-service,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,1.5,0,5,2
2024063009,/events-day/2024-06-30,06/30/2024 | Duke University Chapel,06/30/2024 | Duke University Chapel,(not set),3,1,0,7,3
2024063009,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),3,1,0,7,3
2024063009,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),3,3,0,9,1
2024063010,/sacred-music-arts/music-worship,Music in Worship | Duke University Chapel,Music in Worship | Duke University Chapel,(not set),3,3,0,6,1
2024063011,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),3,1,0,9,3
2024063011,/christian-worship/worship-services/sunday-morning-worship-service,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,0.75,0,10,4
2024063011,/events/online-university-worship-1616338800-1616343300,[Online] University Worship | Duke University Chapel,[Online] University Worship | Duke University Chapel,(not set),3,1.5,0,7,2
2024063012,/christian-worship/worship-services,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),3,1,0,11,3
2024063012,/events-month/2024-7,07/2024 | Duke University Chapel,07/2024 | Duke University Chapel,(not set),3,3,0,6,1
2024063012,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1,0,7,3
2024063013,/SundayService,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,1.5,0,7,2
2024063013,/christian-worship/worship-services,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),3,1,0,11,3
2024063014,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),3,1.5,0,6,2
2024063015,/SundayService,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,1,0,7,3
2024063015,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),3,1,0,9,3
2024063015,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),3,0.75,0,8,4
2024063018,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1,0,6,3
2024063018,/qrconnect,Let's Be in Touch | Duke University Chapel,Let's Be in Touch | Duke University Chapel,(not set),3,3,0,9,1
2024063018,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,8,3
2024063019,/student-engagement/chapel-student-ministries/student-preacher-sunday,Student Preacher Sunday | Duke University Chapel,Student Preacher Sunday | Duke University Chapel,(not set),3,3,0,6,1
2024063020,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),3,1,0,11,3
2024063021,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1.5,0,7,2
2024063022,/events/university-worship-1719759600-1719764100,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),3,1,0,8,3
2024070100,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),3,3,0,9,1
2024070100,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),3,1,0,12,3
2024070101,/say-the-thing/the-studio,the studio | Duke University Chapel,the studio | Duke University Chapel,(not set),3,3,0,7,1
2024070107,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1.5,0,9,2
2024070108,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1.5,0,6,2
2024070108,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1.5,0,10,2
2024070109,/alumni-guest-preachers-summer-2024,Alumni Guest Preachers Summer 2024 | Duke University Chapel,Alumni Guest Preachers Summer 2024 | Duke University Chapel,(not set),3,1,0,8,3
2024070109,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),3,1,0,8,3
2024070110,/prayer,Prayer Requests | Duke University Chapel,Prayer Requests | Duke University Chapel,(not set),3,3,0,7,1
2024070111,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),3,1.5,0,7,2
2024070111,/about-chapel/staff,Staff | Duke University Chapel,Staff | Duke University Chapel,(not set),3,1,0,7,3
2024070111,/wedding-inquiry-form,Wedding Inquiry Form | Duke University Chapel,Wedding Inquiry Form | Duke University Chapel,(not set),3,3,0,9,1
2024070113,/events-day/2024-12-06,12/06/2024 | Duke University Chapel,12/06/2024 | Duke University Chapel,(not set),3,3,0,5,1
2024070114,/staff/dr-zebulon-highben,Dr. Zebulon Highben | Duke University Chapel,Dr. Zebulon Highben | Duke University Chapel,(not set),3,1.5,0,8,2
2024070116,/SundayService,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,1.5,0,10,2
2024070116,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),3,1.5,0,8,2
2024070116,/events/carillon-weekday-recital-1719867600-1719868500,Carillon Weekday Recital | Duke University Chapel,Carillon Weekday Recital | Duke University Chapel,(not set),3,1.5,0,8,2
2024070116,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),3,1,0,9,3
2024070117,/events/carillon-weekday-recital-1720126800-1720127700,Carillon Weekday Recital | Duke University Chapel,Carillon Weekday Recital | Duke University Chapel,(not set),3,3,0,5,1
2024070118,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),3,1.5,0,8,2
2024070119,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),3,1,0,12,3
2024070119,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),3,1.5,0,8,2
2024070119,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),3,1.5,0,6,2
2024070120,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),3,1,0,11,3
2024070121,/christian-worship,Christian Worship | Duke University Chapel,Christian Worship | Duke University Chapel,(not set),3,3,0,6,1
2024070122,/SundayService,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),3,1,0,13,3
