# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_UTMs Granular by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Manual campaign name,Manual source / medium,Manual source platform,Manual ad content,Sessions,Engaged sessions,Key events,Engagement rate,Session key event rate,Event value
2024120316,(not set),(not set),(not set),,2,2,5,1,1,0
2024120321,(organic),yahoo / organic,(not set),(not set),2,2,3,1,1,0
2024120322,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120408,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120409,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120415,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120416,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120506,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120509,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120517,(not set),(not set),(not set),,2,2,2,1,1,0
2024120518,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120520,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120607,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024120611,(organic),google / organic,(not set),(not set),2,2,1,1,1,0
2024120612,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120623,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120707,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120708,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024120709,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120710,(organic),bing / organic,(not set),(not set),2,2,4,1,1,0
2024120711,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120712,(not set),(not set),(not set),,2,2,2,1,1,0
2024120712,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2024120723,(not set),(not set),(not set),,2,2,2,1,1,0
2024120806,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120811,(organic),bing / organic,(not set),(not set),2,2,4,1,1,0
2024120815,(not set),(not set),(not set),,2,2,2,1,1,0
2024120823,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120906,Dukedaily2024_12_09,newsletter / email,(not set),The ‘congregation’ of Duke’s Jazz Vespers,2,2,1.105646,1,1,0
2024120909,Dukedaily2024_12_09,newsletter / email,(not set),The ‘congregation’ of Duke’s Jazz Vespers,2,2,1.172562,1,1,0
2024120910,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120911,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120912,(not set),(not set),(not set),,2,2,2,1,1,0
2024120912,(organic),google / organic,(not set),(not set),2,2,2.654876,1,1,0
2024120913,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024120914,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120919,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120920,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120922,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121014,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121018,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121023,(organic),google / organic,(not set),(not set),2,2,7,1,1,0
2024121111,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121120,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121121,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024121210,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121211,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121218,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121220,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121221,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121223,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121309,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121310,(organic),google / organic,(not set),(not set),2,2,8,1,1,0
2024121312,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121313,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121314,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121316,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121319,(not set),(not set),(not set),,2,2,2,1,1,0
2024121319,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121409,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121411,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121416,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121417,(not set),(not set),(not set),,2,2,2,1,1,0
2024121418,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121509,(not set),(not set),(not set),,2,2,2,1,1,0
2024121511,(not set),(not set),(not set),,2,2,3,1,1,0
2024121514,(not set),(not set),(not set),,2,2,2,1,1,0
2024121517,(not set),(not set),(not set),,2,2,3,1,1,0
2024121519,(not set),(not set),(not set),,2,2,2,1,1,0
2024121521,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121523,(not set),(not set),(not set),,2,2,2,1,1,0
2024121600,(organic),google / organic,(not set),(not set),2,1,3,0.5,1,0
2024121606,(not set),(not set),(not set),,2,2,2,1,1,0
2024121611,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024121612,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121621,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121708,(not set),(not set),(not set),,2,2,4,1,1,0
2024121708,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121716,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121810,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121811,(not set),(not set),(not set),,2,2,3,1,1,0
2024121818,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024121819,(not set),(not set),(not set),,2,2,3,1,1,0
2024121820,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121918,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024121921,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024121923,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024122007,(not set),(not set),(not set),,2,2,2,1,1,0
2024122017,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024122018,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122019,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122022,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122108,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122110,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122113,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122115,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2024122116,(not set),(not set),(not set),,2,2,2,1,1,0
2024122116,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122208,(not set),(not set),(not set),,2,2,2,1,1,0
2024122211,(not set),(not set),(not set),,2,2,2,1,1,0
2024122211,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2024122211,(organic),duckduckgo / organic,(not set),(not set),2,2,9,1,1,0
2024122212,(not set),(not set),(not set),,2,2,3,1,1,0
2024122213,(not set),(not set),(not set),,2,2,2,1,1,0
2024122214,(not set),(not set),(not set),,2,2,2,1,1,0
2024122215,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122216,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024122217,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122218,(not set),(not set),(not set),,2,2,3,1,1,0
2024122218,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122320,(not set),(not set),(not set),,2,2,3,1,1,0
2024122323,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122402,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024122409,(not set),(not set),(not set),,2,2,2,1,1,0
2024122411,(not set),(not set),(not set),,2,2,2,1,1,0
2024122418,(not set),(not set),(not set),,2,2,8,1,1,0
2024122423,(organic),bing / organic,(not set),(not set),2,2,4,1,1,0
2024122500,(not set),(not set),(not set),,2,2,2,1,1,0
2024122500,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122508,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122509,(not set),(not set),(not set),,2,2,3,1,1,0
2024122513,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122519,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024122606,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122607,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122608,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024122609,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122615,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122619,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122708,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024122709,(not set),(not set),(not set),,2,2,2,1,1,0
2024122712,(not set),(not set),(not set),,2,2,2,1,1,0
2024122712,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024122713,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024122717,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024122719,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024122720,(not set),(not set),(not set),,2,2,2,1,1,0
2024122721,(not set),(not set),(not set),,2,2,2,1,1,0
2024122810,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122820,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122821,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024122910,(not set),(not set),(not set),,2,2,5,1,1,0
2024122910,(organic),bing / organic,(not set),(not set),2,2,6,1,1,0
2024122911,(organic),yahoo / organic,(not set),(not set),2,2,3,1,1,0
2024122914,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122918,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122920,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024122923,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024123009,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024123011,(not set),(not set),(not set),,2,2,2,1,1,0
2024123014,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024123016,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024123019,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024123021,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024123108,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024123112,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024123118,(not set),(not set),(not set),,2,2,2,1,1,0
2024123118,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2025010110,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010113,(not set),(not set),(not set),,2,2,2,1,1,0
2025010113,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010117,(not set),(not set),(not set),,2,2,2,1,1,0
2025010123,(not set),(not set),(not set),,2,2,2,1,1,0
2025010207,(not set),(not set),(not set),,2,2,2,1,1,0
2025010208,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010211,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010213,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010214,(not set),(not set),(not set),,2,2,4,1,1,0
2025010214,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025010222,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010300,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025010301,(not set),(not set),(not set),,2,2,5,1,1,0
2025010307,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010310,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010311,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010312,(not set),(not set),(not set),,2,2,2,1,1,0
2025010314,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010319,(not set),(not set),(not set),,2,2,2,1,1,0
2025010323,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010401,(not set),(not set),(not set),,2,2,266,1,1,0
2025010402,(not set),(not set),(not set),,2,2,33,1,1,0
2025010407,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010409,(not set),(not set),(not set),,2,2,2,1,1,0
2025010410,(not set),(not set),(not set),,2,2,2,1,1,0
2025010414,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010419,(not set),(not set),(not set),,2,2,2,1,1,0
2025010421,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010422,(not set),(not set),(not set),,2,2,4,1,1,0
2025010500,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010506,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025010507,(not set),(not set),(not set),,2,2,3,1,1,0
2025010510,(organic),yahoo / organic,(not set),(not set),2,2,4,1,1,0
2025010511,(organic),bing / organic,(not set),(not set),2,2,8,1,1,0
2025010512,(not set),(not set),(not set),,2,2,2,1,1,0
2025010514,(not set),(not set),(not set),,2,2,2,1,1,0
2025010518,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010519,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010520,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010522,(not set),(not set),(not set),,2,2,3,1,1,0
2025010610,(organic),google / organic,(not set),(not set),2,1,6,0.5,1,0
2025010611,(organic),google / organic,(not set),(not set),2,1,5,0.5,1,0
2025010616,(organic),bing / organic,(not set),(not set),2,2,5,1,1,0
2025010621,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2025010622,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010709,(not set),(not set),(not set),,2,2,2,1,1,0
2025010709,(organic),google / organic,(not set),(not set),2,2,1.349327,1,1,0
2025010711,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010712,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010714,(organic),google / organic,(not set),(not set),2,2,1.002086,1,1,0
2025010716,(not set),(not set),(not set),,2,2,6,1,1,0
2025010719,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010721,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010811,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025010812,(not set),(not set),(not set),,2,2,2,1,1,0
2025010814,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010815,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025010900,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010908,(not set),(not set),(not set),,2,2,2,1,1,0
2025010909,(not set),(not set),(not set),,2,2,2,1,1,0
2025010913,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025010914,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010916,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025010922,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025010923,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011011,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025011017,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011018,(not set),(not set),(not set),,2,2,4,1,1,0
2025011019,(not set),(not set),(not set),,2,2,3,1,1,0
2025011109,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025011110,(not set),(not set),(not set),,2,2,4,1,1,0
2025011112,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011113,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011114,(not set),(not set),(not set),,2,2,2,1,1,0
2025011114,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011115,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011121,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011123,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011201,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011202,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011209,(not set),(not set),(not set),,2,2,2,1,1,0
2025011215,(not set),(not set),(not set),,2,2,6,1,1,0
2025011217,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2025011223,(not set),(not set),(not set),,2,2,2,1,1,0
2025011223,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011302,(not set),(not set),(not set),,2,2,2,1,1,0
2025011303,(not set),(not set),(not set),,2,2,2,1,1,0
2025011308,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011319,(not set),(not set),(not set),,2,2,2,1,1,0
2025011320,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011400,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011411,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011413,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011416,(not set),(not set),(not set),,2,2,2,1,1,0
2025011416,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011417,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011420,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011516,(organic),bing / organic,(not set),(not set),2,2,4,1,1,0
2025011617,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011710,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2025011711,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2025011712,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011715,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2025011718,(not set),(not set),(not set),,2,2,2,1,1,0
2025011721,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2025011810,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011816,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011819,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2025011821,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
